"wellN","RN1","RN2","RN3","RN4","RN5","RN6","RN7","RN8","RN9","RN10","RN11","RN12","RN13","RN14","RN15","RN16","RN17","RN18","RN19","RN20","RN21","RN22","RN23","RN24","RN25","RN26","RN27","RN28","RN29","RN30","RN31","RN32","RN33","RN34","RN35","RN36","RN37","RN38","RN39","RN40","RN41","RN42","RN43","RN44","RN45","RN46","RN47","RN48","RN49","RN50","RN51","RN52","RN53","RN54","RN55","RN56","RN57","RN58","RN59","RN60","RN61","RN62","RN63","RN64","RN65","RN66","RN67","RN68","RN69","RN70","RN71","RN72","RN73","RN74","RN75","RN76","RN77","RN78","RN79","RN80","RN81","RN82","RN83","RN84","RN85","RN86"
58,NA,NA,0.00852896027303846,0.00657127009546962,0.00970984914225529,NA,0.00938235715090043,0.0135374003555029,NA,0.0103484177993878,NA,0.00634343642755637,0.0173923807576563,0.00537931651258672,0.00843434734910914,NA,0.00761591607533294,0.00605621496013646,0.00536714445979885,0.0063657498392188,0.0157303805962817,0.00728882119489577,0.00757263822700176,0.00796621019944147,0.00557077431979203,0.00787620343865863,0.00598736704485853,0.0138180528230645,0.0102207330555818,0.0988012936048449,0.00573961197657958,0.00756501339792122,0.0138956492930791,0.0122246437734396,0.010983410174197,0.0109108098950837,0.00611564902955099,NA,0.0085423992360544,0.00817329898258055,0.0857316135685203,0.0108735388013296,0.00580414115133492,0.0166499307558918,0.00611516773313654,0.0460882106509153,0.0334858563866921,0.00832779635006778,0.00934743398918105,0.00681118286090397,0.0091789631713272,0.00620038016965058,0.00651589231615162,0.0122239937955432,0.0366727576787988,0.016055495472224,0.00614013599652619,0.0460882106509153,0.00568472455387626,0.00721990743966026,0.00544223134844793,0.0154194182769742,0.00611206363721218,0.0126780277742417,0.00543198984878242,0.0133550555549295,0.00568815176041962,0.00854389050273998,0.0103090605672159,0.0108114622541372,0.00876432603023568,NA,0.00683683267703511,0.00799451292949893,0.00796621019944147,0.0103029711647528,0.00728636512216382,0.00878501324079167,0.0100543608467125,NA,0.00568815176041962,0.00816636924126225,0.00615788660255302,0.0509745937065285,NA,NA
59,NA,0.00673450569573745,0.0231271763626974,0.0139474317316785,0.00656212704077825,0.00885130696264859,0.00645644444952522,0.0294649959589222,NA,0.0180887471825085,0.0097014146904361,NA,0.0094416468833807,0.0102508126863721,0.00704194956486457,0.00719699873476671,NA,0.0100240438756429,0.00714741600095148,0.0122569990768936,0.00893511111728009,0.0105608028940388,0.0114050706628986,0.0139021822888921,0.00835064954555917,0.0177585872883542,0.00988013042434049,0.0408187184327224,0.00676054566203375,0.041589460144241,0.011429905777928,0.0114050706628986,0.00803306492385905,0.0219580739578633,0.00732408493607986,0.00757987137212976,0.0126208914337605,0.00872649450769842,0.0237453618308433,0.00705094337752916,0.0179276164984735,0.0075601956682228,0.00941100907235845,0.0606683400071357,0.0115721978243045,0.0141323918890482,0.0125750308933539,0.0199081392467516,0.0143635500909634,NA,0.0063669343581651,NA,NA,0.021955204140638,0.0132018582296421,0.00855260163832212,0.0116799803611427,0.0150346448607863,0.00831897194214097,0.0110680058947653,0.0104445747356663,0.008799086741637,0.0125994923100257,0.0503830137436218,0.00743824352474744,0.0503830137436218,NA,0.0220837905829073,0.00689052077066821,0.00752746391466976,0.00638170938925153,0.00791291101094086,NA,NA,0.0139236124309145,0.00688931572367647,0.0135211835593099,0.00638694959597152,0.00773372240829856,NA,NA,0.00707382682945971,NA,0.0132018582296421,NA,NA
60,NA,NA,0.00676347295822069,NA,0.0225255893819828,NA,0.0183396645726208,0.00999621342514224,0.00782331063692355,0.00874809736665609,NA,0.0108674599097177,0.0580657721688715,NA,0.0130981683198376,NA,0.01461156788454,NA,NA,NA,0.0550778558965293,0.00629112952304283,0.00642974596161724,0.00654655365441289,NA,0.00675037307387619,NA,0.00995199677493519,0.0233451047496553,0.0178844921563858,NA,0.00642106783816713,0.029286590044425,0.00964940992626617,0.0296927383395312,0.0140717002831233,NA,NA,0.00705622638671266,0.0121993514980491,0.0201570621278893,0.0140594091684932,NA,0.0107345363874107,NA,0.019984682344445,0.0240599343125853,0.00700633687462048,0.00844168454520416,0.0119861761097883,0.0180230572637251,0.0104080000718437,0.011314516744075,0.00964925969479438,0.0203215280480217,0.0422841791537334,NA,0.0192635127428833,NA,0.00619132656000905,NA,0.0584758562509046,NA,0.00910091727318155,NA,0.00952607537565482,0.00970621692850444,0.00677272231245341,0.0185173355911796,0.0161817923073735,0.0192698756796548,NA,0.0121586118724009,0.0155227673732114,0.00654655365441289,0.018473703972933,NA,0.0193880317066317,0.0168418497225549,0.00777089631019382,0.00970621692850444,0.0120457098793939,0.010353633377845,0.0432951410935598,0.00753600597221338,0.00743123153647408
61,NA,NA,0.0144565208618712,0.0500969917779943,NA,0.0850304236401365,NA,0.0123401876133166,NA,0.0145797661187721,0.0178213101823527,NA,NA,0.0178254233264653,NA,NA,NA,0.00726145009175778,0.013247914001301,0.0530345816035887,NA,NA,NA,0.00763520916158508,0.0316496060594803,0.0445610903229615,0.00723487760325087,0.0124150717924461,NA,0.010823547033834,0.0178161700685473,NA,NA,0.012769535149066,NA,NA,0.0222234356516442,0.0674277924081047,0.0202832651850709,NA,0.0074550962788143,NA,NA,0.0125238704730021,0.148302507793114,NA,NA,0.0227053185921894,0.0218649267916904,NA,NA,NA,NA,0.0143995368292367,NA,NA,0.0523718424028181,NA,0.022344940229215,NA,0.017705888012704,NA,0.0222865536023337,0.0202976326506758,0.0148979773057571,0.0125238704730021,NA,0.0104124703980802,NA,NA,NA,0.0430843167452803,NA,NA,0.00814454088426975,NA,0.00814454088426975,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,0.0142125981495502,0.0165728257849021,0.0307247698065751,0.0262411669049893,NA,0.0153682532160783,NA,0.0130902283864998,NA,0.0122257837926105,0.091983592009871,NA,NA,0.0341511331955247,NA,0.0191611830437278,NA,0.026039814992028,NA,0.0166831794055368,NA,0.0161755727613307,0.0171706530019604,0.0228324479711448,0.0107651129868711,0.0172733727097429,0.026039814992028,0.0141665500391436,NA,0.0133168450214714,0.0465882451612132,0.0178759204723911,NA,0.0123498368301239,NA,NA,0.0341197502684042,0.0153701061022398,0.0277098035611184,NA,0.010790518293315,NA,0.0251152352288334,0.0151673199735612,0.0166831794055368,0.00998094946706646,NA,0.0168621635463719,0.0115074456602156,NA,NA,NA,NA,0.0123734230990982,0.00975515750481087,NA,0.017163847503492,0.0105441270252421,0.0100990279369805,0.0227638222599289,0.0339289639821617,NA,0.0332131668452802,0.0168257915311122,NA,0.0150766740561995,NA,0.0279668117853567,NA,NA,NA,0.0114249640172923,NA,NA,0.0267195886855074,NA,0.0280741041207494,NA,NA,NA,NA,NA,NA,0.00975515750481087,NA,NA
63,0.00900205054910484,0.0101942463968078,0.0153806758484075,0.0168244630796711,NA,0.0110470684227141,NA,0.00796611319350344,NA,0.00767052043334597,0.469045746411658,NA,NA,0.0251499197505547,NA,0.0115365575787569,NA,0.0136057565472141,NA,0.0111658781935806,NA,0.00913708767214086,0.00955480037472463,0.0121316781303309,0.00744009149123366,0.0109984888214217,0.0136057565472141,0.00849921868863225,NA,0.0079766098243731,0.03990445880916,0.00989814217384383,NA,0.0076380832295498,NA,NA,0.0223176448963079,0.0110560246728101,0.0147853563036435,NA,NA,NA,0.0133924880690273,0.0089809196530583,0.0111924706608245,NA,NA,0.0104635640287844,0.00751580796440701,NA,NA,NA,NA,0.00766652955845707,NA,NA,0.0115094555907464,NA,0.00686468660379801,0.0121098392524987,0.0247419207689016,NA,0.0237264699986158,0.0103418484833676,NA,0.00894217894996841,NA,0.013793950727329,NA,NA,NA,0.00802389104292475,NA,NA,0.0132603225547243,NA,0.013941218051862,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,0.00695781293577403,0.00753350177798138,0.0124916985040273,0.00798435272394529,0.0105417904027686,NA,0.0111451684508032,0.0124667098741453,NA,0.00992410191439194,0.00703122926363262,NA,0.0127130807298125,0.00701816281589836,0.00773691530780715,0.00776204487846499,0.00760252319948615,0.00996218494235764,NA,0.00741382106472693,0.0121136303942915,0.0140127483799446,0.0144941143954338,0.0142090714643583,NA,0.00889572574301505,0.00982218982012695,0.0130604100415434,0.0112971887431904,0.0322345737416578,0.00745405023365354,0.0144397738954791,0.015488725889378,0.0111957896758086,0.0099424223299508,0.0176363456016493,0.00771205223450588,NA,0.0101960526031114,0.0075448790529694,0.038139612479479,0.0175353421366954,0.00950912206487489,0.0149720699980144,0.00718634763523483,0.0399376404394019,0.0371493080579189,0.00934552355814807,0.0089840394658075,0.00818266512379946,0.0108887787797275,0.00758155170704366,NA,0.0111952043143584,0.0395483894729635,0.0159174908194163,0.00722280490708025,0.100005761290254,NA,0.0134050948881164,0.00707926098619154,0.0120787598353246,0.00768679395691671,0.0130834241922852,NA,0.0131684554768635,NA,0.0131968911108541,0.0129116910751021,0.0173687935842363,0.00857731734579187,NA,0.00695469281009998,0.00926252688003262,0.0142090714643583,0.0131826394067441,0.0120674691829452,0.0086002999013347,0.00875020583758232,NA,NA,0.00753172731594816,NA,0.0395483894729635,NA,NA
65,0.0123880398518733,0.0146196686892169,0.057043007778607,0.0226681583548165,NA,0.0127375431267946,NA,0.014443121195819,NA,0.0127183032053216,0.0286669380287799,NA,NA,0.022967878589981,NA,0.0167463664583364,NA,0.0286043494671194,NA,0.015236918974933,NA,0.0186674341406592,0.0205513924803674,0.029857932375161,0.00959424036163428,0.0173627122651072,0.0282138519796646,0.0160807812324472,NA,0.0151949240787344,0.0266417743922691,0.0212756284937978,NA,0.0132099578688351,NA,NA,0.0255237209409152,0.0127375431267946,0.0366307598964939,NA,0.0120547494944989,NA,0.0259453538530166,0.0176420809077885,0.0150612232340367,0.0109512583415187,0.0103590616691135,0.0176999288840613,0.0113508421016189,NA,NA,NA,NA,0.0132250399358328,0.0106483949521068,NA,0.0153903093590632,0.0117582254395526,0.00923687844623527,0.0263575968763146,0.0230746377429049,NA,0.0230967074342501,0.0187464566387343,NA,0.0174746713977898,NA,0.05686975874192,NA,NA,NA,0.00994068125300997,NA,NA,0.0410424004950233,NA,0.0410424004950233,NA,NA,NA,NA,NA,NA,0.0106483949521068,NA,NA
66,0.0065076212218212,0.00748335455911744,0.239564330587089,0.0132871990722925,NA,0.00773807270010071,NA,0.012062645382909,NA,0.00980860566668245,0.0114767659958988,NA,0.00587494275862807,0.0115178888403196,NA,0.00826580439791738,NA,0.0132548736910668,NA,0.0100708168976094,0.00564730150078341,0.0116155362558381,0.0129618377134046,0.0187032762975093,0.00629676343797044,0.0127858592246001,0.0130016810345563,0.014070842008679,NA,0.0132929834738855,0.0130987516379906,0.0130274397136237,0.00546577570309445,0.0105516245859091,NA,0.00550265594005434,0.0135877972913283,0.00771132933563903,0.0299941887880879,NA,0.00967421427007719,0.00548949153159528,0.0120744232255085,0.016081168561961,0.00974663528293864,0.00847114107892202,0.00786543668514335,0.0135847952204407,0.0084426075399873,NA,NA,NA,NA,0.0105539472507799,0.00814775312255358,0.00568423473965626,0.00987489684628753,0.00917730120523825,0.0061418682151559,0.0141609058245225,0.0116982282359079,0.0055887053057115,0.0131952552656926,0.0166366911421291,0.00539928776675105,0.0158315955318373,NA,0.14969332692674,NA,0.0054675917040033,NA,0.00631508232951261,NA,NA,0.0213135481769933,NA,0.0213135481769933,NA,NA,NA,NA,NA,NA,0.00814775312255358,NA,NA
67,0.00871250829188629,0.0097678379240271,0.019737569447481,0.026379552623447,NA,0.0155252478271188,NA,0.00977526440859872,NA,0.00957209159352974,0.156996715066817,NA,NA,0.0530756307498078,NA,0.0108830500023134,NA,0.0132461931940115,NA,0.0155892067925036,NA,0.0095541687096416,0.0100311011616741,0.0121627511587275,0.00960802345086837,0.0151541093350285,0.0132461931940115,0.0104490884853639,NA,0.00963760521523351,0.178436396268989,0.0102977056781798,NA,0.00942015605917405,NA,NA,0.040475840740095,0.0155404602983635,0.0194274378888455,NA,NA,NA,0.0129327674065322,0.011055307222963,0.0156661405241901,NA,NA,0.0138739851926809,0.00956888568832271,NA,NA,NA,NA,0.00954998259567779,NA,NA,0.0162082759316208,NA,0.00872967398837154,0.012135245077366,0.0512871981769899,NA,0.047210949816054,0.0135862215525518,NA,0.0110132127678417,NA,0.015984989005549,NA,NA,NA,0.0105078875707239,NA,NA,0.0138480619474217,NA,0.0141393099694051,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,0.0318846898518745,NA,0.0897758480606504,0.00609209166474377,0.0126059542246284,NA,NA,0.00864766452670946,0.0122884640235029,NA,0.00760117988110602,NA,0.0105207409394909,NA,NA,NA,0.0125358206916874,NA,NA,NA,NA,NA,NA,0.0061209711468231,0.0389002554520659,0.00934657443807231,NA,NA,0.0411632920745497,NA,0.014049944293248,0.0202319363590134,NA,NA,NA,0.00723056807188874,0.0108312455497604,0.0204400434006566,NA,0.00652448998628181,NA,0.0113853537303447,0.0201557461731147,NA,NA,0.027457483534126,0.0891933948593946,0.0216452497069199,0.00888099418279542,NA,0.0119047770362524,0.0264835112713106,NA,0.0108312455497604,NA,NA,NA,0.0132475603810493,NA,NA,NA,NA,0.0122992657326218,NA,0.106519035985901,0.0482531512549491,0.0127556962848764,NA,0.00925657552341841,0.0373306449398925,NA,0.0599163289615813,NA,0.0128453793092105,0.0085540773684149,0.0123867449988444,0.0122992657326218,0.00714081796475428,0.00827768348001461,0.0211428129711164,0.0116290640695223,0.0114163643604387
69,NA,NA,0.0116013958720349,0.0127469856015469,0.00754659124050624,0.0101803948752663,0.00698658093614486,0.036158369833365,NA,0.0681590309470641,0.00833113321321903,0.00744525375815449,0.0130569760919174,0.00851095345112375,0.0124794760539935,NA,0.00822264492298082,NA,0.0142643280379766,0.0136543073111458,0.0118252738146842,NA,0.00702253833877826,0.00777041241357769,0.0147775951562365,0.0174552500459091,NA,0.0292136847136173,0.00754277509598419,0.022064103699881,0.0091278176793093,0.00702253833877826,0.00828235447161914,0.04133394171758,0.00980550287394047,0.0069626532049449,0.0104226167609208,0.00988911447751967,0.0181864860856135,0.0127637369723387,0.0128300774130808,0.00695225712541156,NA,0.0223943266678953,0.0127871193987442,0.0111200746644112,0.0103307541825329,0.0181621561186652,0.0673847174261482,NA,0.00694062848504786,NA,0.00757738794603215,0.0483882179558979,0.0105721117770463,0.00899583083417383,0.012815523763564,0.0111559746554651,0.0157297691967175,0.00689482150691422,0.00866203098655195,0.0115770603085534,0.0104226167609208,0.0220885004658119,0.0146313164034309,0.0232934119770726,NA,0.00992262192731348,0.00711453138750776,0.00693487520315067,0.00854205351387955,0.0114010437109124,0.00783500003860316,NA,0.00777691167825206,0.00711007035955277,0.00772151139857423,0.00854205351387955,0.0130152199894323,NA,NA,0.0128915826952788,0.00735850696723403,0.0113145135886667,NA,NA
70,NA,NA,NA,NA,0.0307769585976567,NA,0.0396458876115263,NA,0.0249519181481039,NA,NA,0.0135081727116661,0.0171604499691395,NA,NA,NA,0.015415833827343,NA,NA,NA,0.0173672285950767,NA,NA,NA,NA,NA,NA,NA,0.0310250580583983,0.0156437248783578,NA,NA,0.0322666958425936,NA,0.0184906388029068,0.0374515678680597,NA,NA,NA,NA,0.0177708591389449,0.0378816625730738,NA,NA,NA,0.0186200770742597,0.037199229000144,NA,NA,0.0351156712702064,0.0396027059957823,0.0342617817978884,0.0137555255892647,NA,0.0192656812635602,0.0292357209787199,NA,0.0181810069811585,NA,NA,NA,0.0178681983109008,NA,NA,NA,NA,0.0194105428959077,NA,0.0442678975056768,0.0494391592848718,0.017468489878342,NA,0.0141344633315936,0.0351512093067788,NA,0.0490184435850466,NA,0.0175485936066338,0.0131520505527231,0.0244394470904356,0.0194105428959077,NA,0.0130788577230393,0.0252948905857343,0.0229563840382167,0.02276677283436
71,NA,NA,0.00723106226284305,NA,0.0197787943408758,NA,0.0167951294168119,0.010957025619485,0.00754338675271432,0.0094760002420524,NA,0.0105143831384192,0.0635495137101884,NA,0.013296824880779,NA,0.013851533488052,NA,NA,NA,0.0532274639021335,0.00662712872328403,0.00678716619217113,0.00694378048901178,NA,0.00722617047601314,NA,0.0109198546154168,0.0205742185740673,0.0208297793478027,NA,0.00677851694030314,0.0269562907913078,0.010539280824375,0.0263930005492768,0.0140492304499202,NA,NA,0.00757552450123443,0.0124482588065945,0.0233286698017048,0.0140301909181634,NA,0.0118639555836602,NA,0.0227562064291201,0.0255153109071357,0.0075160987917197,0.00909416506114716,0.0112558086677685,0.0164821680739584,0.00987547676268862,0.0109236370205198,0.0105390914699301,0.0227665529785505,0.0378718889357279,NA,0.0219139458102407,NA,0.00653015985637028,NA,0.0544933051845613,NA,0.00992959552473272,NA,0.0104258372708417,0.00923810886745388,0.0072311279405135,0.0173327268084569,0.0154448470322801,0.0176770205617604,NA,0.0116978259205818,0.0142504646177929,0.00694378048901178,0.0172984769264827,0.00646509512372474,0.017763093971528,0.0171541599242293,0.00749478404786853,0.00923810886745388,0.0123136289341782,0.0100545562504674,0.0399604021587381,0.00727812863032579,0.00718227884347741
72,NA,NA,0.00629300547891757,NA,0.0134435322629646,NA,0.0138662291928397,0.00816857710991352,0.00579739579260438,0.00686077838738244,NA,0.00642077166444778,0.0166982270818792,NA,0.00741152079909727,NA,0.00791699831479707,0.00505829540832547,NA,NA,0.0156534204990485,0.0063047898038876,0.00644054597463193,0.00643657932634144,NA,0.00560098774001622,0.00500726978738675,0.00827518097052137,0.015032344814518,0.0199784268250838,NA,0.00642619713589815,0.0288206926746744,0.00767368076536212,0.0118994859431118,0.0177520493212717,NA,NA,0.00597325105769062,0.00708501813105033,0.0307057707942194,0.0176726473609513,NA,0.00929113088931245,NA,0.0354296219651496,0.106831682031393,0.00584158246384794,0.00643087013558417,0.00856460737424234,0.0133366476359843,0.00760682596093285,0.00661153061337122,0.00767343211455236,0.0417706672386364,0.0346632598401225,NA,0.0305341780259757,NA,0.00613405051938677,NA,0.0158672852824119,NA,0.00786171840411843,NA,0.00810630771072704,0.00642292497752292,0.00641125135584076,0.016804425548463,0.0175395345079311,0.00954741721143345,NA,0.00695682018043744,0.0105276915012311,0.00643657932634144,0.0167934691504176,0.00583827100628208,0.00959145203692206,0.00880860809841638,0.00574871999461404,0.00642292497752292,0.00703555983718296,0.00618841316911413,0.168642057260693,0.00556009732123439,0.00549471391381597
73,NA,NA,NA,NA,0.0197487713468039,NA,0.0139954705804807,0.00968638464500404,0.0083114893569786,0.00905071093031383,NA,0.0191006618914288,0.0429036914159531,NA,0.0264813893131538,NA,0.0305924101001766,NA,NA,NA,0.0447764126635942,NA,NA,NA,NA,0.00673928632198486,NA,0.00939891313904892,0.0184058553898266,0.0127337353503797,NA,NA,0.0171072709884011,0.00952680825847826,0.0771946395689216,0.00988302101770959,NA,NA,0.00694212244880301,0.0228096990781242,0.0126186981558237,0.00988302101770959,NA,0.00962752999991035,NA,0.0123000831204102,0.0130979067844899,0.00693576153647659,0.00898773997629837,0.0117650560022,0.0148732550949963,0.0104465612953105,0.0203693967379404,0.00952680825847826,0.0122128428445998,0.017614726667249,NA,0.0120939090378337,NA,NA,NA,0.0824523135795384,NA,0.00843698712860844,NA,0.00886631507872174,0.0118482652369808,NA,0.0139954705804807,0.0115496809340282,0.040504256027952,NA,0.0230287327764401,0.0143330348293547,NA,0.0128295175693282,NA,0.040504256027952,0.0401208361713083,0.00828422335281513,0.0118396984564969,0.0220272883049285,0.017865920888689,0.0176565970102808,0.00811494225409454,0.0079996234567093
74,NA,NA,NA,NA,0.762759766248763,NA,0.00521583935648138,NA,0.00825312331534392,NA,NA,0.00435595420469798,0.00326343971904316,NA,0.00272230511695273,NA,0.00475841225018537,NA,NA,NA,0.00333044369724725,NA,NA,NA,NA,NA,NA,NA,0.00566086688623179,0.00216303529628744,NA,NA,0.0050885358155218,NA,0.00504300712251695,0.00286453233853454,NA,NA,NA,0.00259020742054129,0.00232666915394332,0.00287594593166584,NA,NA,NA,0.00235843388231971,0.00290492605263615,NA,NA,0.0102120864707903,0.00748888082405147,0.0111129026646015,0.00441845121568926,NA,0.00241554644087456,0.00364021836611697,NA,0.00231056790292128,NA,NA,NA,0.00410440467162857,NA,NA,NA,NA,0.0258508861857394,NA,0.00504070766927654,0.00377276136704093,0.00502704322860308,NA,0.00447591946465651,0.00962965631233707,NA,0.00406619894429428,NA,0.00504300712251695,0.00287886887229533,0.00827490894323423,0.0258508861857394,0.00254325426804862,0.00415502169795045,0.003485448999066,0.00800030406049711,0.00766662431311614
75,NA,NA,0.0122924236857682,0.0163954055003031,NA,0.0137923938014074,NA,0.0234492996681824,NA,0.0549051493582218,0.00989831157946792,NA,0.0110271173912432,0.0100069619375186,0.0118181238787585,NA,0.00791395061025654,NA,0.0257116532972451,0.0180421141980868,0.01021525493132,NA,NA,0.00781742016606453,0.0277009617516286,0.0203523377852137,NA,0.0210025795839948,NA,0.016842496674998,0.0106329027801435,NA,NA,0.0260252489076711,0.00893488394707594,NA,0.0123202869215984,0.0132815238868881,0.0201804704371666,0.0120815658348595,0.010813375068354,NA,NA,0.0175447777812373,0.0169344952765963,0.00965722090235591,0.00910587767776009,0.0203737772538881,0.188987210416092,NA,NA,NA,NA,0.0342717341443569,0.00928081591889979,0.00814268323608126,0.0169344952765963,0.00969356410972635,0.0314887026822573,NA,0.0101906178624265,0.0100550467639952,0.0123202869215984,0.022247619515141,0.0274665122775353,0.0186044425174198,NA,0.0100492748613956,NA,NA,0.00805496826930705,0.017674675009503,NA,NA,0.00791250529868661,NA,0.00791250529868661,0.00805496826930705,0.0116396299183927,NA,NA,0.0121994944680877,NA,0.00974788448923408,NA,NA
76,NA,0.00651408982752844,0.0142391038346117,0.0094222368251506,0.00891580171371372,0.00691272029989219,0.00885870162808678,0.0196426442565308,NA,0.0136229710464037,0.00735042726241976,NA,0.0133134480472779,0.00765877463597651,0.00823735962356071,0.00681740804279809,0.00731011876062331,0.00904555648368618,0.00647297796889222,0.00878873629957777,0.0124513492274304,0.0110130376201165,0.0116572594345158,0.0128140127703526,0.00701107859576698,0.0112765033285463,0.00891891606101552,0.0211249843052901,0.0093328212132838,0.0591632800643821,0.00826724978419711,0.0116538109305346,0.011980626313189,0.0164222870327598,0.00965909280461076,0.0110829952413269,0.00880421197929596,0.00682799820182189,0.0129352862753824,0.00810197065500752,0.0572962889697147,0.0110435215614377,0.00857447223130464,0.027563732887846,0.00841906786462545,0.0322862859520033,0.0254259349857418,0.0120875015881703,0.0117473914872448,0.00677771288319983,0.00868849282356858,NA,0.00645392452255599,0.0164208925744637,0.0280235747079225,0.0129914085390687,0.00846823066680947,0.0367206151328122,0.00709824005870275,0.0110310897327383,0.00775699026636368,0.0122656082401193,0.00879365092104433,0.0207564005699337,0.00661988459069396,0.0211961661891178,NA,0.014362314349998,0.00972478888328263,0.0109779888005112,0.00814179843414048,0.00652450765951864,0.00671264871606348,0.00769993219531697,0.0128140127703526,0.00972309952345833,0.0115105768321636,0.00815590467405911,0.00938838945897232,NA,NA,0.0081115346514801,NA,0.0280235747079225,NA,NA
77,NA,NA,0.0116150093446319,0.0123435951332476,0.00764418654272698,0.00971603928666958,0.0070840310815956,0.0414348534076985,NA,0.0572392179294057,0.00814315576465188,0.00739136890480297,0.0135116135177808,0.0083364398900777,0.01231002970405,NA,0.00822413013420003,NA,0.0129061226358966,0.0130680821937469,0.0121886640248872,0.00680833689685819,0.0071039289791347,0.00786636771046883,0.0134598280843746,0.0170131907513405,NA,0.0324297161461733,0.00765987324176528,0.0242109823316661,0.00895786499654236,0.0071039289791347,0.00847731720388689,0.0469397076106248,0.00995533428684308,0.00709570405392631,0.0101973543537335,0.00945185170139568,0.0178909601173895,0.0125767612090392,0.0135662726576538,0.00708455955806727,NA,0.02435166209569,0.0122411111498918,0.0116335191857034,0.0107530534240825,0.0178621824477189,0.0541003960724601,NA,0.00703293015955167,NA,0.00752976816227982,0.0506891893415901,0.0110222514323159,0.00923909768958104,0.0122731494432873,0.0116745872310665,0.0141997345544097,0.00694835223290035,0.00848359760862848,0.0119171024842367,0.0101973543537335,0.0227808903951326,0.0132224439023382,0.025052142678593,NA,0.0100413729469612,0.00723350662633268,0.00706592938744893,0.00860031740475923,0.0106504083550072,0.00779858924103355,NA,0.00787213496217584,0.00722891632810366,0.00778528752207796,0.00860031740475923,0.013081371730577,NA,NA,0.012695040099522,0.00729452994506045,0.0118413816349011,NA,NA
78,0.0180958757930775,0.0186267881694944,0.019066169364031,NA,0.0205298842115221,NA,0.0232777219185194,NA,NA,NA,NA,NA,0.0188393603573257,NA,NA,0.0186216408344307,NA,0.020265158681383,NA,NA,0.018483315861993,0.02925684421172,0.0290673255666022,0.0241595536129043,NA,NA,0.020098225413651,NA,0.0218775222069139,0.0250020824145157,NA,0.0278776776541893,0.026037784204131,NA,NA,0.0398052720991083,NA,NA,NA,NA,0.0276699863462243,0.039714370148793,0.019921663921561,0.0183460371478758,NA,0.0288524629337563,0.0417715133297657,NA,NA,0.0188717409686014,0.0229478289400931,0.018147539708596,NA,NA,0.0291703379766537,0.026037784204131,NA,0.0335629380741847,NA,0.0266246913185865,NA,0.0185997724300282,NA,NA,NA,NA,NA,0.0213336849142491,0.0267121634523858,0.0395611715654989,NA,NA,NA,0.0199091603871243,0.0241595536129043,0.0289970119382803,0.0212479211714379,NA,NA,NA,NA,NA,NA,0.0288524629337563,NA,NA
79,NA,NA,0.0122093418593575,NA,0.0171247568813117,NA,0.0201857884441165,0.0118409278572126,0.0113204801063394,NA,NA,NA,0.0151532789804201,NA,NA,NA,0.010888152093498,0.0117084181176843,NA,NA,0.0148326678751458,0.0162064623646901,0.0162732964816517,0.0145423928567112,NA,NA,0.0115979531131596,0.0121187257212193,0.0186976049924256,0.0202311680080587,NA,0.0159548834110194,0.0242576081869207,0.0111221299341673,0.013564927043494,0.0502032647702891,NA,NA,NA,NA,0.0239824497086803,0.0498999121353678,0.0114146143435474,0.01316798426147,NA,0.0257443217940851,0.0566226605481059,NA,NA,0.0148419690168603,0.0197471685224996,0.0139553380542446,NA,0.0111217844556564,0.0265077553584572,0.0242576081869207,NA,0.0300709591436753,NA,0.0151489233194537,NA,0.0149608692807364,NA,0.0120873481010414,NA,0.0121400837797878,0.0107658726348187,0.0130729913945963,0.0247894658089585,0.0493917401984558,0.0122825155118956,NA,NA,0.0161933688538629,0.0145423928567112,0.0278433070075335,0.0128115132465612,0.0123248324610221,0.0109954878407648,0.0112030947546534,0.0107658726348187,NA,NA,0.0257443217940851,0.0108247117179043,0.0107425321738755
80,NA,0.00953267484317439,0.020201272937708,0.0353086820470337,NA,0.0268212435827914,NA,0.0116126312753156,NA,0.0118931156624302,0.0971402251799725,NA,NA,0.0907528893601458,NA,0.0103961131564846,NA,0.0122404854961086,0.00938679291010262,0.0231340814090211,NA,0.00960160846260365,0.0100283546167601,0.0116798931128768,0.0139011380657875,0.0216973655391702,0.0122404854961086,0.0122513268044308,NA,0.0111578710590038,0.0567462482435102,0.0102089652278909,NA,0.0114208915615423,NA,NA,0.0462787401211921,0.0270093871708522,0.0207233421984197,NA,NA,NA,0.011984409235342,0.0127934891182509,0.0258703958250633,NA,NA,0.0177103003420414,0.0127929065112841,NA,NA,NA,NA,0.0118483372667399,NA,NA,0.0242830458989209,NA,0.0121382659857959,0.0115099979818817,0.0663361191981771,NA,0.0621517658925585,0.016966098031634,0.0100016040416659,0.0127701063111597,NA,0.0155201685304755,NA,NA,NA,0.0158256206597366,NA,NA,0.0130162171563667,NA,0.0131153264724687,NA,NA,NA,NA,NA,NA,NA,NA,NA
